,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
12,,Joel Peralta,LAA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
13,,Yorman Bazardo,FLA,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
14,,Steve Stemle,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
15,,Hayden Penn,BAL,1,0,0,0,0,0,0,0,0,1,0,.000,.500,.000,.500,0.0
16,,Chad Orvella,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
17,,Franquelis Osoria,LA,3,0,0,0,0,0,0,0,0,0,2,.000,.000,.000,.000,0.0
18,,C.J. Wilson,TEX,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
19,,J.P. Howell,KC,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
20,,Jack Taschner,SF,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
21,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
22,,Blaine Boyer,ATL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
23,,Tim Corcoran,TB,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
24,,Chris Ray,BAL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
25,,Ron Flores,OAK,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
26,,Brandon Medders,ARI,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
27,,Jonah Bayliss,KC,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
28,,Scott Olsen,FLA,3,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
29,,Brian Shackelford,CIN,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
30,,Kevin Reese,NYY,1,0,0,0,0,0,0,0,0,1,1,.000,.500,.000,.500,0.0
31,,Chris Resop,FLA,1,0,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,0.0
32,RK,PLAYER,TEAM,AB,R,H,2B,3B,HR,RBI,SB,CS,BB,SO,AVG,OBP,SLG,OPS,WAR
33,,Justin Verlander,DET,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
34,,Adam Greenberg,CHC,0,0,0,0,0,0,0,0,0,0,0,.000,1.000,.000,1.000,0.0
35,,Dana Eveland,MIL,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
36,,Danny Sandoval,PHI,2,1,0,0,0,0,0,0,0,0,1,.000,.000,.000,.000,-0.1
37,,Macay McBride,ATL,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
38,,Craig Breslow,SD,1,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
39,,Manny Delcarmen,BOS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
40,,Jonathan Broxton,LA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
41,,Jonathan Papelbon,BOS,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
42,,Jeff Harris,SEA,0,0,0,0,0,0,0,0,0,0,0,.000,.000,.000,.000,0.0
